Nest_ID,Egg_num,Length,Width
14iglosesa.14.053,3,30.1,21.5
14iglosesa.14.053,4,30.6,21.2
14iglosesa.14.101,1,30.8,20.2
14iglosesa.14.101,2,31.0,21.6
14iglosesa.14.101,3,30.0,21.8
14iglosesa.14.101,4,30.1,22.0
14iglosesa.14.102,1,30.9,21.9
14iglosesa.14.102,2,30.7,21.5
14iglosesa.14.102,3,30.5,21.9
14iglosesa.14.102,4,30.6,21.9
14iglowrsa.14.001,1,33.5,23.8
14iglowrsa.14.001,2,33.2,24.3
14iglowrsa.14.001,3,33.9,24.1
14iglowrsa.14.001,4,33.8,24.1
14iglowrsa.14.002,1,32.9,23.9
14iglowrsa.14.002,2,33.2,23.9
14iglowrsa.14.002,3,33.3,24.0
14iglowrsa.14.002,4,32.3,24.0
14iglowrsa.14.004,1,32.1,23.1
14iglowrsa.14.004,2,32.8,22.6
14iglowrsa.14.004,3,32.3,22.9
14iglowrsa.14.004,4,33.0,23.2
14iglowrsa.14.051,1,34.2,24.4
14iglowrsa.14.051,2,34.7,24.1
14iglowrsa.14.051,3,35.8,23.8
14iglowrsa.14.051,4,34.2,23.9
14iglowrsa.14.054,1,46.7,31.9
14iglowrsa.14.054,2,48.8,31.7
14iglowrsa.14.054,3,47.9,31.4
14iglowrsa.14.054,4,47.9,31.3
14iglowrsa.14.055,1,32.2,23.6
14iglowrsa.14.055,2,33.2,23.0
14iglowrsa.14.055,3,32.7,23.5
14iglowrsa.14.055,4,32.2,23.4
14iglowrsa.14.056,1,33.6,22.7
14iglowrsa.14.056,2,33.3,22.9
14iglowrsa.14.056,3,32.0,23.1
14iglowrsa.14.056,4,33.0,23.2
14iglowrsa.14.057,1,31.3,23.0
14iglowrsa.14.057,2,32.5,23.1
14iglowrsa.14.057,3,33.5,23.1
14iglowrsa.14.057,4,33.0,23.5
14iglowrsa.14.058,1,32.6,23.2
14iglowrsa.14.058,2,32.2,23.7
14iglowrsa.14.058,3,32.2,23.5
14iglowrsa.14.058,4,31.3,23.2
14iglowrsa.14.102,1,32.2,23.1
14iglowrsa.14.102,2,32.8,23.5
14iglowrsa.14.102,3,32.3,22.7
14iglowrsa.14.102,4,32.7,23.0
14iglowrsa.14.103,1,35.9,22.9
14iglowrsa.14.103,2,36.4,22.7
14iglowrsa.14.103,3,35.5,22.6
14iglowrsa.14.103,4,35.9,22.1
14iglowrsa.14.151,1,32.1,22.3
14iglowrsa.14.151,2,32.0,23.0
14iglowrsa.14.151,3,33.0,23.4
14iglowrsa.14.151,4,31.8,23.4
14iglowrsa.14.154,1,33.9,23.2
14iglowrsa.14.154,2,34.2,23.5
14iglowrsa.14.154,3,33.3,23.6
14iglowrsa.14.154,4,33.0,23.8
14iglowrsa.14.155,1,31.4,23.2
14iglowrsa.14.155,2,33.2,23.7
14iglowrsa.14.155,3,33.7,24.2
14iglowrsa.14.155,4,32.4,23.5
14iglowrsa.14.160,1,33.6,23.5
14iglowrsa.14.160,2,33.4,23.8
14iglowrsa.14.160,3,32.5,23.9
14iglowrsa.14.160,4,33.2,23.1
14ikpibbpl14mdd063,1,52.2,35.6
14ikpibbpl14mdd063,2,54.4,36.3
14ikpibbpl14mdd063,3,52.1,35.5
14ikpibbpl14mdd063,4,52.5,36.6
14ikpibbpl14mdd065,1,53.8,36.6
14ikpibbpl14mdd065,2,51.7,36.3
14ikpibbpl14mdd065,3,52.7,36.3
14ikpibbpl14mdd065,4,52.3,36.8
14ikpibtgo14pac019,1,57.2,38.8
14ikpidunl14mdd018,1,35.1,24.9
14ikpidunl14mdd023,1,37.9,25.9
14ikpidunl14mdd057,1,35.0,24.2
14ikpidunl14mdd071,1,36.2,25.9
14ikpidunl14mdd071,2,36.4,26.1
14ikpidunl14mdd071,3,36.2,26.1
14ikpidunl14mdd071,4,35.6,25.5
14ikpidunl14pac018,1,38.2,26.3
14ikpidunl14pac021,1,38.3,29.5
14ikpidunl14pac024,1,36.7,25.6
14ikpidunl14pac027,1,36.1,26.7
14ikpidunl14pac038,1,39.3,36.3
14ikpidunl14rlh007,1,35.2,25.0
14ikpidunl14rlh011,1,35.7,25.5
14ikpidunl14rlh012,1,36.0,25.7
14ikpidunl14rlh014,1,36.6,24.8
14ikpidunl14rlh032,1,36.9,25.3
14ikpidunl14rlh034,1,36.5,25.8
14ikpidunl14rlh034,2,35.4,26.0
14ikpidunl14rlh034,3,36.0,26.3
14ikpidunl14rlh034,4,36.5,26.2
14ikpilbdo14rlh004,1,43.6,30.2
14ikpipesa14mdd060,1,36.6,25.6
14ikpipesa14mdd062,1,36.7,26.6
14ikpipesa14mdd075,1,37.9,27.1
14ikpipesa14mdd075,2,37.7,27.3
14ikpipesa14mdd075,3,37.7,27.3
14ikpipesa14mdd075,4,37.6,27.6
14ikpipesa14pac039,1,38.0,27.3
14ikpipesa14pac039,2,37.5,27.3
14ikpipesa14pac039,3,37.1,27.1
14ikpipesa14pac039,4,37.6,27.3
14ikpipesa14pac046,1,36.4,26.3
14ikpipesa14pac046,2,38.0,26.3
14ikpipesa14pac046,3,35.8,25.9
14ikpipesa14pac046,4,37.0,26.0
14ikpipesa14rlh013,1,37.4,26.4
14ikpipesa14rlh035,1,37.0,26.7
14ikpipesa14rlh035,2,38.2,26.4
14ikpipesa14rlh035,3,39.0,26.4
14ikpipesa14rlh035,4,37.9,26.4
14ikpipesa14rlh036,1,38.9,27.2
14ikpipesa14rlh036,2,38.6,27.3
14ikpipesa14rlh036,3,38.1,27.2
14ikpipesa14rlh036,4,39.1,27.3
14ikpipesa14rlh044,1,38.5,25.9
14ikpipesa14rlh044,2,38.0,26.2
14ikpipesa14rlh044,3,36.7,25.6
14ikpipesa14rlh044,4,37.1,25.6
14ikpipesa14rlh046,1,37.4,26.5
14ikpipesa14rlh046,2,35.1,27.0
14ikpipesa14rlh046,3,36.4,26.4
14ikpipesa14rlh046,4,35.5,26.6
14ikpipesa14rlh047,1,36.1,26.4
14ikpipesa14rlh047,2,34.9,26.8
14ikpipesa14rlh047,3,35.8,26.6
14ikpipesa14rlh047,4,35.9,26.9
14ikpipesa14rlh048,1,36.9,26.6
14ikpipesa14rlh048,2,36.5,26.8
14ikpipesa14rlh048,3,36.2,26.3
14ikpipesa14rlh048,4,36.5,26.1
14ikpireph14mdd002,1,32.3,22.5
14ikpireph14mdd019,1,33.2,23.6
14ikpireph14mdd021,1,35.0,24.5
14ikpireph14mdd029,1,30.3,21.8
14ikpireph14mdd034,1,31.8,21.4
14ikpireph14mdd034,2,31.1,21.1
14ikpireph14mdd034,3,32.7,21.1
14ikpireph14mdd034,4,33.5,21.6
14ikpireph14mdd037,1,31.6,23.1
14ikpireph14mdd041,1,33.0,21.9
14ikpireph14mdd048,1,32.2,22.4
14ikpireph14mdd048,2,32.1,22.0
14ikpireph14mdd048,3,32.5,22.7
14ikpireph14mdd048,4,33.5,22.5
14ikpireph14mdd050,1,34.3,22.2
14ikpireph14mdd050,2,33.8,21.7
14ikpireph14mdd050,3,34.5,22.3
14ikpireph14mdd051,1,30.7,23.3
14ikpireph14mdd067,1,29.9,22.6
14ikpireph14mdd067,2,30.2,22.2
14ikpireph14mdd067,3,31.3,22.1
14ikpireph14mdd067,4,30.2,22.4
14ikpireph14mdd070,1,30.4,21.5
14ikpireph14mdd070,2,30.4,21.5
14ikpireph14mdd070,3,30.3,21.5
14ikpireph14mdd070,4,30.6,21.4
14ikpireph14mdd074,1,31.6,23.1
14ikpireph14mdd074,2,31.2,23.1
14ikpireph14mdd074,3,31.8,23.3
14ikpireph14mdd074,4,30.4,22.1
14ikpireph14pac011,1,33.1,21.1
14ikpireph14pac023,1,31.4,20.7
14ikpireph14pac033,1,32.2,22.9
14ikpireph14pac037,1,31.1,21.9
14ikpireph14pac037,2,32.3,22.0
14ikpireph14pac037,3,32.5,22.0
14ikpireph14pac042,1,32.6,22.9
14ikpireph14pac042,2,32.3,21.7
14ikpireph14pac042,3,31.9,22.1
14ikpireph14pac042,4,29.4,22.3
14ikpireph14rlh023,1,29.8,22.0
14ikpireph14rlh049,1,30.6,21.6
14ikpireph14rlh049,2,30.5,21.4
14ikpireph14rlh049,3,28.7,22.0
14ikpireph14rlh049,4,31.3,22.1
14ikpireph14rlh053,1,32.7,23.2
14ikpireph14rlh053,2,32.5,23.0
14ikpireph14rlh053,3,32.5,23.2
14ikpireph14rlh053,4,33.5,23.5
14ikpirnph14mdd014,1,28.8,20.1
14ikpirnph14mdd014,2,28.1,20.4
14ikpirnph14mdd014,3,29.6,20.0
14ikpirnph14mdd027,1,29.5,21.7
14ikpirnph14mdd042,1,30.3,21.3
14ikpirnph14mdd045,1,28.8,20.6
14ikpirnph14mdd046,1,32.4,24.0
14ikpirnph14mdd047,1,30.0,20.9
14ikpirnph14mdd047,2,29.6,21.3
14ikpirnph14mdd047,3,29.0,21.0
14ikpirnph14mdd047,4,28.9,21.2
14ikpirnph14mdd069,1,31.3,21.6
14ikpirnph14mdd069,2,31.4,21.3
14ikpirnph14mdd069,3,30.7,21.4
14ikpirnph14mdd069,4,30.4,21.6
14ikpirnph14mdd072,1,29.9,21.4
14ikpirnph14mdd072,2,29.2,21.3
14ikpirnph14mdd072,3,29.8,21.0
14ikpirnph14mdd072,4,29.0,21.1
14ikpirnph14mdd073,1,29.8,20.0
14ikpirnph14mdd073,2,29.8,19.4
14ikpirnph14mdd073,3,29.7,19.7
14ikpirnph14mdd073,4,28.7,20.0
14ikpirnph14mdd077,1,27.7,20.5
14ikpirnph14mdd077,2,28.6,20.1
14ikpirnph14mdd077,3,28.6,19.7
14ikpirnph14mdd077,4,28.6,20.0
14ikpirnph14mdd079,1,29.7,20.6
14ikpirnph14mdd079,2,28.5,20.4
14ikpirnph14mdd079,3,29.3,20.1
14ikpirnph14mdd079,4,29.0,20.6
14ikpirnph14pac022,1,29.1,21.5
14ikpirnph14pac031,1,30.6,20.8
14ikpirnph14pac032,1,29.2,21.6
14ikpirnph14pac041,1,27.9,20.2
14ikpirnph14pac041,2,28.3,20.3
14ikpirnph14pac041,3,27.3,20.1
14ikpirnph14pac041,4,27.9,20.5
14ikpirnph14pac043,1,30.0,20.3
14ikpirnph14pac043,2,30.6,20.4
14ikpirnph14pac043,3,30.3,20.2
14ikpirnph14pac043,4,29.4,20.1
14ikpirnph14pac044,1,29.9,20.5
14ikpirnph14pac044,2,28.7,20.0
14ikpirnph14pac044,3,30.5,20.7
14ikpirnph14pac045,1,31.9,20.8
14ikpirnph14pac045,2,33.8,21.4
14ikpirnph14pac045,3,32.5,21.6
14ikpirnph14pac045,4,32.6,20.8
14ikpirnph14pac047,1,29.1,19.2
14ikpirnph14pac047,2,30.6,20.9
14ikpirnph14pac047,3,29.0,24.0
14ikpirnph14pac047,4,29.6,20.8
14ikpirnph14rlh025,1,29.7,21.2
14ikpirnph14rlh026,1,29.2,20.3
14ikpirnph14rlh037,1,28.2,20.6
14ikpirnph14rlh037,2,28.3,20.7
14ikpirnph14rlh037,3,28.9,20.5
14ikpirnph14rlh037,4,28.0,20.2
14ikpirnph14rlh043,1,32.8,21.2
14ikpirnph14rlh043,2,32.3,21.3
14ikpirnph14rlh043,3,32.7,21.2
14ikpirnph14rlh043,4,30.6,21.2
14ikpirnph14rlh050,1,28.9,20.4
14ikpirnph14rlh050,2,29.1,20.3
14ikpirnph14rlh050,3,29.5,20.7
14ikpirnph14rlh050,4,29.6,20.5
14ikpisesa14mdd004,1,32.3,21.1
14ikpisesa14mdd006,1,32.1,22.1
14ikpisesa14mdd008,1,31.3,21.1
14ikpisesa14mdd012,1,30.3,22.0
14ikpisesa14mdd017,1,29.7,21.6
14ikpisesa14mdd024,1,27.7,20.6
14ikpisesa14mdd025,1,29.7,21.7
14ikpisesa14mdd030,1,30.3,21.1
14ikpisesa14mdd035,1,29.0,21.6
14ikpisesa14mdd049,1,31.5,21.2
14ikpisesa14mdd052,1,30.1,22.0
14ikpisesa14mdd053,1,31.0,21.8
14ikpisesa14mdd054,1,29.6,21.2
14ikpisesa14mdd055,1,29.2,21.5
14ikpisesa14mdd055,2,29.6,21.5
14ikpisesa14mdd055,3,29.9,21.4
14ikpisesa14mdd056,1,29.7,20.9
14ikpisesa14mdd059,1,30.9,21.4
14ikpisesa14mdd061,1,30.0,29.1
14ikpisesa14mdd064,1,28.5,20.6
14ikpisesa14mdd064,2,29.3,21.4
14ikpisesa14mdd068,1,32.4,20.9
14ikpisesa14mdd068,2,30.1,21.3
14ikpisesa14mdd068,3,31.0,20.7
14ikpisesa14mdd076,1,27.5,21.7
14ikpisesa14mdd076,2,28.8,21.3
14ikpisesa14mdd076,3,28.0,21.5
14ikpisesa14mdd076,4,28.1,21.6
14ikpisesa14pac002,1,30.9,22.0
14ikpisesa14pac007,1,30.9,20.9
14ikpisesa14pac009,1,30.5,21.5
14ikpisesa14pac012,1,31.7,21.6
14ikpisesa14pac015,1,31.0,21.5
14ikpisesa14pac020,1,38.8,22.5
14ikpisesa14pac025,1,27.9,21.8
14ikpisesa14pac026,1,29.2,21.2
14ikpisesa14pac028,1,29.1,21.5
14ikpisesa14pac029,1,29.2,21.0
14ikpisesa14pac030,1,29.4,21.7
14ikpisesa14pac034,1,28.9,21.7
14ikpisesa14pac035,1,28.2,20.9
14ikpisesa14pac036,1,28.8,21.0
14ikpisesa14rlh002,1,30.9,21.2
14ikpisesa14rlh005,1,31.1,20.9
14ikpisesa14rlh008,1,28.4,22.7
14ikpisesa14rlh010,1,30.2,21.9
14ikpisesa14rlh015,1,30.5,21.2
14ikpisesa14rlh016,1,30.6,20.9
14ikpisesa14rlh018,1,29.7,22.0
14ikpisesa14rlh020,1,30.3,21.1
14ikpisesa14rlh021,1,30.6,21.1
14ikpisesa14rlh022,1,29.4,21.5
14ikpisesa14rlh024,1,30.5,21.6
14ikpisesa14rlh028,1,30.4,21.1
14ikpisesa14rlh029,1,31.2,20.9
14ikpisesa14rlh030,1,30.0,20.6
14ikpisesa14rlh038,1,30.4,22.1
14ikpisesa14rlh038,2,29.9,21.9
14ikpisesa14rlh038,3,29.0,21.8
14ikpisesa14rlh038,4,31.5,21.7
14ikpisesa14rlh039,1,29.5,21.2
14ikpisesa14rlh039,2,29.7,21.1
14ikpisesa14rlh039,3,28.6,21.6
14ikpisesa14rlh041,1,30.2,21.6
14ikpisesa14rlh041,2,29.6,21.7
14ikpisesa14rlh041,3,29.4,21.6
14ikpisesa14rlh041,4,30.2,21.4
14ikpisesa14rlh042,1,29.3,21.3
14ikpisesa14rlh042,2,30.0,20.7
14ikpisesa14rlh042,3,29.1,21.2
14ikpisesa14rlh042,4,29.2,20.8
14ikpisesa14rlh052,1,27.3,20.1
14ikpisesa14rlh052,2,29.2,20.6
14ikpisesa14rlh052,3,30.0,20.7
14ikpisesa_14mdd005,1,29.9,21.7
14nomedunl104,1,35.8,25.9
14nomedunl104,2,36.7,25.6
14nomedunl104,3,37.3,25.4
14nomedunl109,1,38.1,25.1
14nomedunl109,2,37.1,24.9
14nomedunl109,3,38.0,24.4
14nomedunl109,4,27.3,24.9
14nomedunl171,1,35.2,25.1
14nomedunl171,2,36.0,25.3
14nomedunl171,3,36.6,25.0
14nomedunl171,4,35.0,25.2
14nomedunl216,1,36.8,24.9
14nomedunl216,2,38.1,25.2
14nomedunl216,3,37.4,25.3
14nomedunl216,4,36.1,24.5
14nomelesa132,1,26.7,20.1
14nomelesa132,2,27.1,20.4
14nomelesa132,3,26.1,20.6
14nomelesa132,4,26.7,20.3
14nomernph019,1,28.2,20.7
14nomernph019,2,28.4,20.8
14nomernph019,3,28.3,20.7
14nomernph019,4,28.5,20.9
14nomernph026,1,28.2,20.0
14nomernph026,2,28.4,20.3
14nomernph026,3,29.2,20.6
14nomernph026,4,29.1,20.3
14nomernph028,1,29.3,20.7
14nomernph028,2,29.3,21.3
14nomernph028,3,30.0,20.7
14nomernph028,4,30.2,20.6
14nomernph033,1,28.3,19.3
14nomernph033,2,28.2,19.7
14nomernph033,3,26.8,19.2
14nomernph033,4,28.4,19.2
14nomernph035,1,29.3,20.7
14nomernph035,2,28.9,20.6
14nomernph035,3,28.5,20.3
14nomernph035,4,28.5,20.7
14nomernph037,1,29.9,19.8
14nomernph037,2,29.1,19.6
14nomernph037,3,30.0,19.7
14nomernph037,4,28.2,19.6
14nomernph038,1,28.0,19.3
14nomernph038,2,29.1,19.5
14nomernph038,3,28.9,19.8
14nomernph038,4,28.2,19.5
14nomernph039,1,28.2,19.1
14nomernph039,2,27.9,19.3
14nomernph039,3,29.2,19.2
14nomernph039,4,27.8,18.5
14nomernph040,1,29.1,21.5
14nomernph040,2,29.1,21.2
14nomernph040,3,29.0,20.7
14nomernph040,4,28.6,21.2
14nomernph041,1,30.3,20.0
14nomernph041,2,29.2,19.6
14nomernph041,3,31.2,20.8
14nomernph041,4,30.3,20.2
14nomernph042,1,27.9,20.2
14nomernph042,2,28.4,20.2
14nomernph042,3,28.3,20.3
14nomernph043,1,29.0,20.5
14nomernph043,2,28.9,21.1
14nomernph043,3,29.1,20.7
14nomernph043,4,29.4,20.7
14nomernph044,1,30.1,20.6
14nomernph044,2,29.1,20.3
14nomernph044,3,29.4,20.3
14nomernph044,4,28.9,20.3
14nomernph045,1,29.3,20.6
14nomernph045,2,29.8,20.8
14nomernph045,3,30.2,20.7
14nomernph045,4,29.0,20.6
14nomernph046,1,29.5,20.1
14nomernph046,2,30.0,20.3
14nomernph046,3,29.3,19.8
14nomernph046,4,30.2,20.2
14nomernph047,1,28.9,20.8
14nomernph047,2,29.3,21.0
14nomernph047,3,29.3,20.5
14nomernph048,1,29.4,20.3
14nomernph048,2,28.9,20.5
14nomernph048,3,29.0,20.3
14nomernph048,4,29.0,20.4
14nomernph049,1,26.5,19.2
14nomernph049,2,27.1,19.7
14nomernph049,3,25.6,19.5
14nomernph051,1,28.5,20.5
14nomernph051,2,27.8,20.0
14nomernph051,3,28.5,20.9
14nomernph051,4,28.8,20.2
14nomernph052,1,29.2,20.7
14nomernph052,2,28.3,20.2
14nomernph052,3,28.6,20.4
14nomernph052,4,29.1,19.7
14nomernph054,1,27.1,19.3
14nomernph054,2,28.2,19.8
14nomernph054,3,28.9,20.2
14nomernph054,4,28.3,20.1
14nomernph055,1,28.1,20.1
14nomernph055,2,28.0,19.8
14nomernph055,3,28.1,20.1
14nomernph055,4,28.8,20.3
14nomernph056,1,31.4,20.3
14nomernph056,2,29.4,20.4
14nomernph056,3,30.1,20.9
14nomernph057,1,30.8,20.3
14nomernph057,2,30.2,20.2
14nomernph057,3,29.9,20.1
14nomernph058,1,29.9,20.2
14nomernph058,2,28.6,19.9
14nomernph058,3,29.2,20.3
14nomernph059,1,29.5,20.4
14nomernph059,2,29.0,20.2
14nomernph059,3,29.8,20.4
14nomernph059,4,29.8,20.7
14nomernph060,1,29.0,21.1
14nomernph060,2,28.7,20.7
14nomernph060,3,29.8,21.4
14nomernph140,1,30.3,19.6
14nomernph140,2,29.4,20.5
14nomernph140,3,30.7,20.3
14nomernph140,4,30.5,20.4
14nomernph141,1,26.4,19.5
14nomernph141,2,27.5,20.2
14nomernph141,3,25.6,19.3
14nomernph143,1,26.9,19.6
14nomernph143,2,27.2,19.3
14nomernph143,3,26.6,19.2
14nomernph143,4,26.7,20.1
14nomernph144,1,27.8,19.5
14nomernph144,2,28.4,20.1
14nomernph144,3,29.1,20.1
14nomernph144,4,28.6,19.9
14nomernph149,1,29.6,20.7
14nomernph149,2,28.9,20.3
14nomernph149,3,29.8,20.7
14nomernph149,4,29.6,20.3
14nomernph151,1,30.2,20.3
14nomernph151,2,31.3,20.9
14nomernph151,3,30.6,20.3
14nomernph155,1,28.8,20.1
14nomernph155,2,29.6,20.2
14nomernph155,3,28.6,20.3
14nomernph155,4,29.6,20.7
14nomernph160,1,29.1,20.5
14nomernph160,2,29.0,20.8
14nomernph161,1,30.0,20.2
14nomernph161,2,29.9,20.2
14nomernph161,3,29.5,19.8
14nomernph163,1,30.8,20.6
14nomernph163,2,29.7,20.5
14nomernph163,3,30.7,20.0
14nomernph163,4,29.8,20.3
14nomernph164,1,30.8,21.2
14nomernph164,2,29.0,20.4
14nomernph164,3,30.1,20.5
14nomernph164,4,29.9,20.4
14nomernph166,1,28.5,21.2
14nomernph166,2,28.0,20.4
14nomernph166,3,28.8,20.8
14nomernph166,4,29.4,21.0
14nomernph167,1,29.4,20.7
14nomernph167,2,29.5,21.3
14nomernph167,3,30.1,20.8
14nomernph167,4,29.7,20.7
14nomernph169,1,27.7,20.4
14nomernph169,2,29.4,20.1
14nomernph169,3,27.5,20.5
14nomernph172,1,29.0,20.6
14nomernph172,2,28.7,20.9
14nomernph172,3,29.1,20.7
14nomernph172,4,28.7,20.9
14nomernph173,1,27.1,20.4
14nomernph173,2,27.9,20.0
14nomernph173,3,27.5,20.1
14nomernph173,4,27.8,20.0
14nomernph174,1,29.2,20.9
14nomernph174,2,28.5,20.6
14nomernph174,3,29.0,20.8
14nomernph175,1,30.7,20.7
14nomernph175,2,30.1,20.5
14nomernph175,3,30.8,20.5
14nomernph175,4,30.2,20.3
14nomernph176,1,28.2,21.4
14nomernph176,2,29.0,21.0
14nomernph176,3,29.6,21.2
14nomernph176,4,29.5,21.5
14nomernph177,1,29.4,20.2
14nomernph177,2,29.0,20.4
14nomernph177,3,28.5,19.8
14nomernph177,4,29.1,20.2
14nomernph207,1,28.3,19.9
14nomernph207,2,29.6,21.1
14nomernph223,1,29.4,20.1
14nomernph223,2,30.1,19.9
14nomernph223,3,30.0,20.0
14nomernph223,4,30.3,20.1
14nomernph227,1,29.4,20.4
14nomernph227,2,28.9,20.8
14nomernph227,3,29.0,21.1
14nomernph227,4,27.5,20.9
14nomernph230,1,29.3,20.8
14nomernph230,2,29.3,20.6
14nomernph230,3,29.4,20.8
14nomernph230,4,29.7,21.2
14nomernph235,1,30.4,20.0
14nomernph235,2,30.3,20.7
14nomernph235,3,29.7,20.5
14nomesesa010,1,30.0,21.3
14nomesesa010,2,30.8,22.0
14nomesesa013,1,29.8,22.1
14nomesesa013,2,30.1,21.9
14nomesesa013,3,30.4,21.5
14nomesesa013,4,29.4,21.7
14nomesesa014,1,30.0,21.2
14nomesesa014,2,30.3,21.4
14nomesesa014,3,29.6,21.1
14nomesesa014,4,29.8,21.6
14nomesesa015,1,31.0,21.0
14nomesesa015,2,30.8,21.2
14nomesesa015,3,31.1,21.0
14nomesesa015,4,32.2,20.8
14nomesesa018,1,29.2,21.7
14nomesesa018,2,29.4,21.4
14nomesesa018,3,29.2,21.4
14nomesesa018,4,28.4,21.5
14nomesesa022,1,28.9,21.0
14nomesesa022,2,29.8,21.3
14nomesesa022,3,29.8,21.5
14nomesesa022,4,29.7,21.2
14nomesesa023,1,29.5,21.5
14nomesesa023,2,30.0,21.6
14nomesesa023,3,30.0,21.7
14nomesesa024,1,31.2,21.7
14nomesesa024,2,30.4,21.9
14nomesesa024,3,31.1,21.9
14nomesesa024,4,30.1,21.9
14nomesesa027,1,31.2,21.4
14nomesesa027,2,31.3,21.3
14nomesesa027,3,30.8,21.6
14nomesesa027,4,30.5,21.1
14nomesesa030,1,30.0,20.8
14nomesesa030,2,28.9,20.9
14nomesesa030,3,28.7,20.1
14nomesesa030,4,28.7,20.9
14nomesesa031,1,29.3,21.4
14nomesesa031,2,30.2,21.6
14nomesesa031,3,29.5,21.8
14nomesesa032,1,29.3,21.0
14nomesesa032,2,29.2,20.8
14nomesesa032,3,30.6,20.9
14nomesesa036,1,27.0,19.1
14nomesesa053,1,28.7,21.6
14nomesesa053,2,29.3,21.5
14nomesesa053,3,29.9,21.2
14nomesesa053,4,29.8,21.2
14nomesesa122,1,29.6,21.1
14nomesesa122,2,31.1,21.6
14nomesesa122,3,30.3,21.6
14nomesesa122,4,30.0,20.8
14nomesesa126,1,28.7,21.3
14nomesesa126,2,28.9,21.0
14nomesesa126,3,30.0,21.3
14nomesesa126,4,29.1,21.2
14nomesesa127,1,32.3,21.8
14nomesesa127,2,31.8,21.8
14nomesesa127,3,31.5,22.2
14nomesesa127,4,32.0,21.9
14nomesesa128,1,30.8,21.8
14nomesesa128,2,30.0,21.5
14nomesesa128,3,30.0,21.7
14nomesesa128,4,30.2,21.6
14nomesesa130,1,29.3,20.9
14nomesesa130,2,29.9,21.1
14nomesesa130,3,30.0,20.8
14nomesesa130,4,28.4,21.2
14nomesesa131,1,29.1,21.0
14nomesesa131,2,28.9,20.8
14nomesesa131,3,29.3,20.7
14nomesesa131,4,29.2,21.0
14nomesesa134,1,29.3,21.1
14nomesesa134,2,29.8,20.6
14nomesesa134,3,29.6,21.0
14nomesesa134,4,30.3,20.9
14nomesesa147,1,30.1,20.8
14nomesesa147,2,30.6,20.9
14nomesesa147,3,30.5,20.8
14nomesesa147,4,30.7,21.2
14nomesesa148,1,29.3,21.8
14nomesesa148,2,30.6,21.9
14nomesesa148,3,30.6,21.6
14nomesesa148,4,29.8,21.8
14nomesesa150,1,30.6,20.6
14nomesesa150,2,31.5,21.0
14nomesesa150,3,31.1,20.8
14nomesesa150,4,30.4,20.8
14nomesesa154,1,29.3,21.3
14nomesesa154,2,30.4,21.7
14nomesesa154,3,28.7,21.3
14nomesesa159,1,28.6,21.0
14nomesesa159,2,28.6,20.6
14nomesesa159,3,29.4,20.5
14nomesesa159,4,29.3,20.6
14nomesesa162,1,29.1,20.8
14nomesesa162,2,29.3,20.9
14nomesesa162,3,29.1,20.8
14nomesesa162,4,28.8,20.9
14nomesesa168,1,31.0,20.9
14nomesesa168,2,29.8,21.3
14nomesesa168,3,29.5,20.9
14nomesesa170,1,31.2,21.0
14nomesesa170,2,30.5,20.6
14nomesesa170,3,31.0,20.7
14nomesesa170,4,30.2,20.5
14nomesesa178,1,30.1,20.4
14nomesesa178,2,30.6,20.4
14nomesesa178,3,30.9,20.9
14nomesesa178,4,30.5,20.5
14nomesesa221,1,28.7,21.2
14nomesesa221,2,28.5,21.4
14nomesesa221,3,27.5,21.7
14nomesesa221,4,29.8,21.6
14nomesesa222,1,30.7,21.5
14nomesesa222,2,31.7,22.3
14nomesesa222,3,31.6,22.0
14nomesesa222,4,30.9,22.1
14nomesesa225,1,30.5,22.2
14nomesesa225,2,30.8,21.8
14nomesesa225,3,32.4,21.8
14nomesesa225,4,32.0,22.2
14nomesesa226,1,30.3,21.5
14nomesesa226,2,30.8,21.8
14nomesesa226,3,30.3,21.6
14nomesesa226,4,29.8,20.8
14nomesesa228,1,31.6,22.2
14nomesesa228,2,31.8,21.9
14nomesesa228,3,32.6,22.1
14nomesesa228,4,32.2,21.8
14nomesesa229,1,29.4,21.6
14nomesesa229,2,30.4,21.6
14nomesesa229,3,30.4,21.6
14nomesesa229,4,30.2,22.0
14nomesesa234,1,30.2,21.2
14nomesesa234,2,32.0,21.3
14nomesesa234,3,31.0,21.0
14nomesesa234,4,30.9,21.1
14nomesesa242,1,29.9,21.4
14nomesesa242,2,30.3,21.6
14nomesesa242,3,30.2,21.3
14nomesesa242,4,30.6,21.4
14nomesesa306,1,29.2,21.7
14nomesesa306,2,29.2,20.9
14nomesesa306,3,29.6,21.3
14nomesesa306,4,30.6,21.5
14nomesesa307,1,30.7,21.5
14nomesesa307,2,29.8,22.2
14nomesesa307,3,30.9,21.8
14nomesesa307,4,30.2,22.3
14nomesesa309,1,29.3,21.2
14nomesesa309,2,29.3,20.7
14nomesesa309,3,28.5,20.8
14nomesesa309,4,30.0,20.8
14nomesesa311,1,31.3,20.6
14nomesesa311,2,30.7,20.8
14nomesesa311,3,31.3,20.7
14nomesesa311,4,31.1,21.1
14nomesesa312,1,30.2,20.9
14nomesesa312,2,31.0,21.3
14nomesesa312,3,30.4,21.4
14nomesesa312,4,30.4,21.3
14nomesesa313,1,32.0,20.8
14nomesesa313,2,31.7,21.2
